submission_id,RT,adj_cond,age,botresponse,comments,condition,context,context_picture,education,enjoyment,experiment_id,fairprice,item,languages,picture,problems,question1,question2,response,sentence,sex,size_adj,size_target,startTime,text,trial_name,trial_number,understand
182,NA,congruent,37,Jessica,NA,predicative,You see a parade of animals.,images/primates_parade_small.png,graduated_college,1,6,0.50,primates,English,images/spider-monkey.png,no,That,is small.,animal,You say to your friend:,male,small,small,1565032695618,This one is also in the parade.,main1,3,yes
182,NA,congruent,37,Jessica,NA,predicative,You see a collection of plants.,images/plant_parade_big.png,graduated_college,1,6,0.50,flowers,English,images/sunflower.png,no,That,is big.,plant,You say to your friend:,male,big,big,1565032695618,This one is also in the collection.,main2,1,yes
182,NA,congruent,37,Jessica,NA,predicative,You see a parade of animals.,images/animal_parade_small.png,graduated_college,1,6,0.50,dogs,English,images/chihuahua.png,no,That,is small.,animal,You say to your friend:,male,small,small,1565032695618,This one is also in the parade.,main2,2,yes
182,NA,congruent,37,Jessica,NA,predicative,You see a parade of animals.,images/fish_parade_big.png,graduated_college,1,6,0.50,fish,English,images/swordfish.png,no,That,is big.,animal,You say to your friend:,male,big,big,1565032695618,This one is also in the parade.,main2,3,yes
181,NA,incongruent,28,jennifer,NA,prenominal,You see a parade of animals.,images/fish_parade_big.png,graduated_college,1,6,0.50,fish,english,images/swordfish.png,NA,That's a small,NA,fish,You say to your friend:,male,small,big,1565032783617,This one is also in the parade.,main1,1,yes
181,NA,incongruent,28,jennifer,NA,prenominal,You see a collection of plants.,images/plant_parade_small.png,graduated_college,1,6,0.50,flowers,english,images/daisy.png,NA,That's a big,NA,flower,You say to your friend:,male,big,small,1565032783617,This one is also in the collection.,main1,2,yes
181,NA,incongruent,28,jennifer,NA,prenominal,You see a parade of animals.,images/primates_parade_big.png,graduated_college,1,6,0.50,primates,english,images/gorilla.png,NA,That's a small,NA,animal,You say to your friend:,male,small,big,1565032783617,This one is also in the parade.,main1,3,yes
181,NA,incongruent,28,jennifer,NA,prenominal,You see a parade of animals.,images/birds_parade_small.png,graduated_college,1,6,0.50,birds,english,images/hummingbird.png,NA,That's a big,NA,bird,You say to your friend:,male,big,small,1565032783617,This one is also in the parade.,main2,1,yes
181,NA,incongruent,28,jennifer,NA,prenominal,You see a parade of animals.,images/animal_parade_small.png,graduated_college,1,6,0.50,dogs,english,images/chihuahua.png,NA,That's a big,NA,animal,You say to your friend:,male,big,small,1565032783617,This one is also in the parade.,main2,2,yes
181,NA,incongruent,28,jennifer,NA,prenominal,You see the following items in a landscape.,images/landscape_big.png,graduated_college,1,6,0.50,trees,english,images/redwood.png,NA,That's a small,NA,tree,You say to your friend:,male,small,big,1565032783617,This one is also in the landscape.,main2,3,yes
180,NA,incongruent,35,linda,n/a,prenominal,You see a parade of animals.,images/animal_parade_big.png,higher_degree,2,6,.50,dogs,English,images/great-dane.png,no,That's a small,NA,dog,You say to your friend:,female,small,big,1565032755119,This one is also in the parade.,main1,1,yes
180,NA,incongruent,35,linda,n/a,prenominal,You see a parade of animals.,images/fish_parade_small.png,higher_degree,2,6,.50,fish,English,images/goldfish.png,no,That's a big,NA,fish,You say to your friend:,female,big,small,1565032755119,This one is also in the parade.,main1,2,yes
180,NA,incongruent,35,linda,n/a,prenominal,You see the following items in a landscape.,images/landscape_big.png,higher_degree,2,6,.50,trees,English,images/redwood.png,no,That's a small,NA,tree,You say to your friend:,female,small,big,1565032755119,This one is also in the landscape.,main1,3,yes
180,NA,incongruent,35,linda,n/a,prenominal,You see a parade of animals.,images/birds_parade_big.png,higher_degree,2,6,.50,birds,English,images/swan.png,no,That's a small,NA,swann,You say to your friend:,female,small,big,1565032755119,This one is also in the parade.,main2,1,yes
180,NA,incongruent,35,linda,n/a,prenominal,You see a parade of animals.,images/primates_parade_small.png,higher_degree,2,6,.50,primates,English,images/spider-monkey.png,no,That's a big,NA,monkey,You say to your friend:,female,big,small,1565032755119,This one is also in the parade.,main2,2,yes
180,NA,incongruent,35,linda,n/a,prenominal,You see a collection of plants.,images/plant_parade_small.png,higher_degree,2,6,.50,flowers,English,images/daisy.png,no,That's a big,NA,flower,You say to your friend:,female,big,small,1565032755119,This one is also in the collection.,main2,3,yes
179,NA,congruent,38,jennifer,NA,prenominal,You see a parade of animals.,images/animal_parade_small.png,some_college,1,6,0.5,dogs,english,images/chihuahua.png,no,That's a small,NA,dog,You say to your friend:,male,small,small,1565032675746,This one is also in the parade.,main1,1,yes
179,NA,congruent,38,jennifer,NA,prenominal,You see the following items in a landscape.,images/landscape_big.png,some_college,1,6,0.5,trees,english,images/redwood.png,no,That's a big,NA,tree,You say to your friend:,male,big,big,1565032675746,This one is also in the landscape.,main1,2,yes
179,NA,congruent,38,jennifer,NA,prenominal,You see a collection of plants.,images/plant_parade_small.png,some_college,1,6,0.5,flowers,english,images/daisy.png,no,That's a small,NA,flower,You say to your friend:,male,small,small,1565032675746,This one is also in the collection.,main1,3,yes
179,NA,congruent,38,jennifer,NA,prenominal,You see a parade of animals.,images/primates_parade_big.png,some_college,1,6,0.5,primates,english,images/gorilla.png,no,That's a big,NA,gorilla,You say to your friend:,male,big,big,1565032675746,This one is also in the parade.,main2,1,yes
179,NA,congruent,38,jennifer,NA,prenominal,You see a parade of animals.,images/fish_parade_small.png,some_college,1,6,0.5,fish,english,images/goldfish.png,no,That's a small,NA,fish,You say to your friend:,male,small,small,1565032675746,This one is also in the parade.,main2,2,yes
179,NA,congruent,38,jennifer,NA,prenominal,You see a parade of animals.,images/birds_parade_big.png,some_college,1,6,0.5,birds,english,images/swan.png,no,That's a big,NA,swan,You say to your friend:,male,big,big,1565032675746,This one is also in the parade.,main2,3,yes
178,NA,congruent,25,susan,NA,prenominal,You see a parade of animals.,images/primates_parade_big.png,graduated_college,1,6,0.5,primates,English,images/gorilla.png,No,That's a big,NA,gorilla,You say to your friend:,male,big,big,1565032705940,This one is also in the parade.,main1,1,yes
178,NA,congruent,25,susan,NA,prenominal,You see a parade of animals.,images/fish_parade_small.png,graduated_college,1,6,0.5,fish,English,images/goldfish.png,No,That's a small,NA,goldfish,You say to your friend:,male,small,small,1565032705940,This one is also in the parade.,main1,2,yes
178,NA,congruent,25,susan,NA,prenominal,You see a collection of plants.,images/plant_parade_big.png,graduated_college,1,6,0.5,flowers,English,images/sunflower.png,No,That's a big,NA,sunflower,You say to your friend:,male,big,big,1565032705940,This one is also in the collection.,main1,3,yes
178,NA,congruent,25,susan,NA,prenominal,You see the following items in a landscape.,images/landscape_big.png,graduated_college,1,6,0.5,trees,English,images/redwood.png,No,That's a big,NA,tree,You say to your friend:,male,big,big,1565032705940,This one is also in the landscape.,main2,1,yes
178,NA,congruent,25,susan,NA,prenominal,You see a parade of animals.,images/animal_parade_small.png,graduated_college,1,6,0.5,dogs,English,images/chihuahua.png,No,That's a small,NA,dog,You say to your friend:,male,small,small,1565032705940,This one is also in the parade.,main2,2,yes
178,NA,congruent,25,susan,NA,prenominal,You see a parade of animals.,images/birds_parade_small.png,graduated_college,1,6,0.5,birds,English,images/hummingbird.png,No,That's a small,NA,hummingbird,You say to your friend:,male,small,small,1565032705940,This one is also in the parade.,main2,3,yes
177,NA,congruent,26,Patricia,Thank you,prenominal,You see a parade of animals.,images/fish_parade_small.png,graduated_college,1,6,1.00,fish,English,images/goldfish.png,No,That's a small,NA,fish,You say to your friend:,male,small,small,1565032679714,This one is also in the parade.,main1,1,yes
177,NA,congruent,26,Patricia,Thank you,prenominal,You see the following items in a landscape.,images/landscape_big.png,graduated_college,1,6,1.00,trees,English,images/redwood.png,No,That's a big,NA,tree,You say to your friend:,male,big,big,1565032679714,This one is also in the landscape.,main1,2,yes
177,NA,congruent,26,Patricia,Thank you,prenominal,You see a parade of animals.,images/primates_parade_small.png,graduated_college,1,6,1.00,primates,English,images/spider-monkey.png,No,That's a small,NA,monkey,You say to your friend:,male,small,small,1565032679714,This one is also in the parade.,main1,3,yes
177,NA,congruent,26,Patricia,Thank you,prenominal,You see a parade of animals.,images/animal_parade_big.png,graduated_college,1,6,1.00,dogs,English,images/great-dane.png,No,That's a big,NA,dog,You say to your friend:,male,big,big,1565032679714,This one is also in the parade.,main2,1,yes
177,NA,congruent,26,Patricia,Thank you,prenominal,You see a collection of plants.,images/plant_parade_big.png,graduated_college,1,6,1.00,flowers,English,images/sunflower.png,No,That's a big,NA,flower,You say to your friend:,male,big,big,1565032679714,This one is also in the collection.,main2,2,yes
177,NA,congruent,26,Patricia,Thank you,prenominal,You see a parade of animals.,images/birds_parade_small.png,graduated_college,1,6,1.00,birds,English,images/hummingbird.png,No,That's a small,NA,bird,You say to your friend:,male,small,small,1565032679714,This one is also in the parade.,main2,3,yes
176,NA,congruent,33,mary,NA,predicative,You see a parade of animals.,images/primates_parade_small.png,graduated_college,1,6,1.00,primates,English,images/spider-monkey.png,no,That,is small.,monkey,You say to your friend:,male,small,small,1565032689063,This one is also in the parade.,main1,1,yes
176,NA,congruent,33,mary,NA,predicative,You see the following items in a landscape.,images/landscape_big.png,graduated_college,1,6,1.00,trees,English,images/redwood.png,no,That,is big.,tree,You say to your friend:,male,big,big,1565032689063,This one is also in the landscape.,main1,2,yes
176,NA,congruent,33,mary,NA,predicative,You see a parade of animals.,images/fish_parade_small.png,graduated_college,1,6,1.00,fish,English,images/goldfish.png,no,That,is small.,goldfish,You say to your friend:,male,small,small,1565032689063,This one is also in the parade.,main1,3,yes
176,NA,congruent,33,mary,NA,predicative,You see a parade of animals.,images/birds_parade_small.png,graduated_college,1,6,1.00,birds,English,images/hummingbird.png,no,That,is small.,hummingbird,You say to your friend:,male,small,small,1565032689063,This one is also in the parade.,main2,1,yes
176,NA,congruent,33,mary,NA,predicative,You see a collection of plants.,images/plant_parade_big.png,graduated_college,1,6,1.00,flowers,English,images/sunflower.png,no,That,is big.,sunflower,You say to your friend:,male,big,big,1565032689063,This one is also in the collection.,main2,2,yes
176,NA,congruent,33,mary,NA,predicative,You see a parade of animals.,images/animal_parade_big.png,graduated_college,1,6,1.00,dogs,English,images/great-dane.png,no,That,is big.,grey dog,You say to your friend:,male,big,big,1565032689063,This one is also in the parade.,main2,3,yes
